Review_ID,Review_Text,Rating,Sentiment_Label,Sentiment_Score,Category,Platform,Review_Date,Month,Helpful_Votes,Verified_Purchase
REV07348,Exceeded my expectations. incredible packaging and amazing customer support.,5,Positive,0.873,Automotive,Myntra,2024-03-03,2024-03,147,Yes
REV07349,Great value for money. Very incredible and durable.,5,Positive,0.844,Books,Flipkart,2024-06-26,2024-06,70,Yes
REV07350,It's fine. Does what it says but nothing extraordinary.,3,Neutral,-0.062,Health,Amazon,2024-06-17,2024-06,34,Yes
REV07351,Okay packaging. Product condition was acceptable.,3,Neutral,0.016,Health,Meesho,2023-07-19,2023-07,26,Yes
REV07352,Average quality. Delivery was on time. Acceptable for the price.,3,Neutral,-0.09,Books,Nykaa,2024-11-18,2024-11,76,Yes
REV07353,Great value for money. Very excellent and durable.,5,Positive,0.512,Grocery,Meesho,2023-05-05,2023-05,66,Yes
REV07354,Complete waste of money. Quality is dreadful.,1,Negative,-0.49,Fashion,Amazon,2023-04-10,2023-04,109,No
REV07355,Outstanding experience from order to delivery. outstanding service!,5,Positive,0.351,Health,Nykaa,2024-02-29,2024-02,57,Yes
REV07356,Horrible experience. mediocre service and delivery took forever.,1,Negative,-0.871,Sports,Meesho,2024-04-28,2024-04,112,Yes
REV07357,Okay packaging. Product condition was acceptable.,3,Neutral,0.078,Fashion,Meesho,2023-05-31,2023-05,141,Yes
REV07358,Very satisfied. The product is outstanding and works as expected.,5,Positive,0.32,Beauty,Nykaa,2023-02-26,2023-02,64,No
REV07359,Best purchase I've made. remarkable quality at a great price.,5,Positive,0.763,Books,Myntra,2024-02-01,2024-02,131,No
REV07360,Exceeded my expectations. premium packaging and amazing customer support.,5,Positive,0.81,Toys,Nykaa,2023-07-04,2023-07,97,No
REV07361,Amazing product! fantastic build quality. Five stars!,5,Positive,0.384,Automotive,Amazon,2023-06-17,2023-06,95,No
REV07362,Amazing product! outstanding build quality. Five stars!,5,Positive,0.985,Health,Amazon,2023-05-29,2023-05,74,No
REV07363,Best purchase I've made. fantastic quality at a great price.,5,Positive,0.77,Electronics,Meesho,2023-11-01,2023-11,34,Yes
REV07364,Moderate quality. Acceptable for casual use.,3,Neutral,0.086,Fashion,Nykaa,2023-02-16,2023-02,122,No
REV07365,Wonderful purchase. remarkable quality and prompt delivery.,5,Positive,0.678,Automotive,Amazon,2023-09-18,2023-09,81,Yes
REV07366,Really bad quality. Product is awful and not worth it.,1,Negative,-0.339,Grocery,Myntra,2023-06-16,2023-06,3,No
REV07367,Worst purchase ever. Product is appalling and not as described.,1,Negative,-0.1,Home & Kitchen,Amazon,2023-09-02,2023-09,77,Yes
REV07368,Product is as described. No complaints but nothing great.,3,Neutral,-0.02,Home & Kitchen,Flipkart,2023-09-13,2023-09,49,No
REV07369,Best purchase I've made. premium quality at a great price.,5,Positive,0.815,Grocery,Nykaa,2024-08-18,2024-08,20,Yes
REV07370,Worst purchase ever. Product is terrible and not as described.,1,Negative,-0.108,Fashion,Nykaa,2024-02-01,2024-02,103,No
REV07371,It works but I expected more features for this price.,3,Neutral,-0.012,Health,Meesho,2024-03-17,2024-03,134,Yes
REV07372,Amazing product! top-notch build quality. Five stars!,4,Positive,0.49,Automotive,Flipkart,2024-03-19,2024-03,104,Yes
REV07373,Very disappointed. Product quality is terrible. Not worth the price.,1,Negative,-0.161,Home & Kitchen,Meesho,2023-04-24,2023-04,18,Yes
REV07374,Fast shipping and the product is premium. Very happy with purchase.,5,Positive,0.923,Health,Meesho,2023-01-20,2023-01,39,No
REV07375,Outstanding experience from order to delivery. top-notch service!,4,Positive,0.477,Health,Flipkart,2024-08-04,2024-08,141,Yes
REV07376,"Excellent! Delivery was quick, product works brilliantly.",4,Positive,0.613,Electronics,Myntra,2023-10-14,2023-10,76,Yes
REV07377,Standard product. Nothing to rave or complain about.,3,Neutral,-0.077,Beauty,Amazon,2023-01-18,2023-01,32,No
REV07378,Very bad experience. Product is dreadful and stopped working soon.,1,Negative,-0.904,Health,Nykaa,2023-09-30,2023-09,116,No
REV07379,Loved it! Product quality is incredible. Would recommend to friends.,5,Positive,0.972,Grocery,Nykaa,2023-05-09,2023-05,25,Yes
REV07380,Frustrated with this purchase. Item is dreadful and overpriced.,1,Negative,-0.115,Health,Amazon,2024-12-02,2024-12,125,Yes
REV07381,Amazing product! fantastic build quality. Five stars!,4,Positive,0.347,Beauty,Amazon,2023-05-17,2023-05,1,Yes
REV07382,Terrible! pathetic product quality. Will not buy again.,1,Negative,-0.716,Toys,Flipkart,2024-11-05,2024-11,145,Yes
REV07383,Neither impressed nor disappointed. Product is just okay.,3,Neutral,0.043,Grocery,Flipkart,2024-10-05,2024-10,40,No
REV07384,Defective product delivered. horrible response from seller.,2,Negative,-0.854,Beauty,Meesho,2024-11-07,2024-11,113,Yes
REV07385,Superb quality! Will definitely buy again. outstanding service overall.,5,Positive,0.396,Health,Myntra,2024-11-22,2024-11,61,Yes
REV07386,Wonderful purchase. remarkable quality and prompt delivery.,5,Positive,0.93,Home & Kitchen,Meesho,2024-02-20,2024-02,102,No
REV07387,Best purchase I've made. fantastic quality at a great price.,5,Positive,0.749,Sports,Amazon,2024-01-29,2024-01,58,Yes
REV07388,Awful! Product arrived damaged and support was appalling.,1,Negative,-0.299,Health,Meesho,2023-06-07,2023-06,36,Yes
REV07389,Highly recommend! Product is exactly as described. incredible experience.,4,Positive,0.714,Sports,Nykaa,2023-03-19,2023-03,3,No
REV07390,Very disappointed. Product quality is appalling. Not worth the price.,2,Negative,-0.221,Electronics,Flipkart,2024-01-09,2024-01,102,Yes
REV07391,Poor quality. Item broke within a week. appalling customer support.,1,Negative,-0.796,Electronics,Myntra,2023-11-27,2023-11,75,Yes
REV07392,Great value for money. Very top-notch and durable.,5,Positive,0.637,Beauty,Flipkart,2023-10-08,2023-10,72,Yes
REV07393,Loved it! Product quality is superb. Would recommend to friends.,5,Positive,0.717,Toys,Nykaa,2023-09-23,2023-09,123,Yes
REV07394,Worst purchase ever. Product is terrible and not as described.,1,Negative,-0.287,Toys,Meesho,2023-02-14,2023-02,78,Yes
REV07395,Awful! Product arrived damaged and support was mediocre.,2,Negative,-0.905,Beauty,Meesho,2024-06-21,2024-06,81,Yes
REV07396,Absolutely love this product! remarkable quality and brilliantly delivery.,4,Positive,0.37,Toys,Amazon,2024-11-02,2024-11,116,Yes
REV07397,Awful! Product arrived damaged and support was horrible.,1,Negative,-0.661,Health,Flipkart,2023-09-11,2023-09,24,Yes
REV07398,Terrible experience. Delivery was delayed and product is appalling.,1,Negative,-0.237,Sports,Flipkart,2023-03-05,2023-03,102,Yes
REV07399,Fast shipping and the product is premium. Very happy with purchase.,5,Positive,0.799,Electronics,Amazon,2024-03-12,2024-03,45,Yes
REV07400,Brilliant product. incredible packaging and arrived on time.,5,Positive,0.914,Home & Kitchen,Meesho,2024-09-25,2024-09,96,Yes
REV07401,Fantastic! The item is fantastic and exactly what I needed.,5,Positive,0.368,Automotive,Amazon,2024-04-19,2024-04,77,Yes
REV07402,Really bad quality. Product is appalling and not worth it.,1,Negative,-0.344,Beauty,Amazon,2024-07-25,2024-07,76,No
REV07403,Horrible experience. awful service and delivery took forever.,2,Negative,-0.237,Beauty,Nykaa,2023-08-16,2023-08,118,Yes
REV07404,Terrible experience. Delivery was delayed and product is pathetic.,2,Negative,-0.357,Beauty,Meesho,2024-04-29,2024-04,3,Yes
REV07405,Wonderful purchase. remarkable quality and prompt delivery.,5,Positive,0.695,Fashion,Flipkart,2024-11-06,2024-11,13,Yes
REV07406,Absolutely love this product! top-notch quality and flawlessly delivery.,5,Positive,0.664,Toys,Myntra,2023-08-26,2023-08,123,Yes
REV07407,"Excellent! Delivery was quick, product works efficiently.",4,Positive,0.359,Home & Kitchen,Amazon,2023-03-27,2023-03,38,Yes
REV07408,Frustrated with this purchase. Item is substandard and overpriced.,1,Negative,-0.698,Home & Kitchen,Myntra,2024-10-05,2024-10,30,Yes
REV07409,Neither impressed nor disappointed. Product is just okay.,3,Neutral,-0.019,Electronics,Meesho,2023-07-02,2023-07,143,Yes
REV07410,Outstanding experience from order to delivery. excellent service!,4,Positive,0.407,Toys,Myntra,2024-07-15,2024-07,17,Yes
REV07411,Okay packaging. Product condition was acceptable.,3,Neutral,-0.076,Electronics,Amazon,2023-05-15,2023-05,91,Yes
REV07412,Amazing product! premium build quality. Five stars!,5,Positive,0.856,Grocery,Meesho,2023-06-04,2023-06,23,Yes
REV07413,Absolutely love this product! fantastic quality and beautifully delivery.,4,Positive,0.665,Beauty,Myntra,2024-04-28,2024-04,110,Yes
REV07414,Product is as described. No complaints but nothing great.,3,Neutral,0.024,Sports,Nykaa,2024-12-25,2024-12,82,Yes
REV07415,Fast shipping and the product is premium. Very happy with purchase.,5,Positive,0.971,Beauty,Myntra,2023-10-28,2023-10,24,Yes
REV07416,Defective product delivered. awful response from seller.,1,Negative,-0.849,Sports,Myntra,2023-03-21,2023-03,142,No
REV07417,Neither impressed nor disappointed. Product is just okay.,3,Neutral,-0.015,Home & Kitchen,Nykaa,2023-02-03,2023-02,81,Yes
REV07418,Best purchase I've made. incredible quality at a great price.,5,Positive,0.82,Health,Meesho,2024-10-10,2024-10,84,Yes
REV07419,Average experience overall. Product is functional.,3,Neutral,0.075,Electronics,Amazon,2024-05-15,2024-05,88,No
REV07420,Loved it! Product quality is fantastic. Would recommend to friends.,5,Positive,0.435,Health,Amazon,2023-05-30,2023-05,138,Yes
REV07421,Awful! Product arrived damaged and support was terrible.,2,Negative,-0.464,Home & Kitchen,Nykaa,2024-02-25,2024-02,63,Yes
REV07422,Complete waste of money. Quality is appalling.,1,Negative,-0.656,Fashion,Amazon,2023-11-29,2023-11,1,Yes
REV07423,Horrible experience. pathetic service and delivery took forever.,1,Negative,-0.865,Health,Meesho,2023-01-10,2023-01,131,No
REV07424,Loved it! Product quality is remarkable. Would recommend to friends.,5,Positive,0.53,Toys,Myntra,2023-04-06,2023-04,84,No
REV07425,Loved it! Product quality is superb. Would recommend to friends.,5,Positive,0.648,Beauty,Nykaa,2023-11-13,2023-11,16,Yes
REV07426,Satisfactory. Delivery took longer than expected but product works.,3,Neutral,0.002,Health,Amazon,2024-01-19,2024-01,148,Yes
REV07427,Loved it! Product quality is excellent. Would recommend to friends.,5,Positive,0.733,Toys,Meesho,2023-03-04,2023-03,4,Yes
REV07428,Neither impressed nor disappointed. Product is just okay.,3,Neutral,0.068,Home & Kitchen,Myntra,2024-02-20,2024-02,24,Yes
REV07429,Fast shipping and the product is superb. Very happy with purchase.,5,Positive,0.869,Books,Amazon,2023-09-02,2023-09,41,Yes
REV07430,Wonderful purchase. remarkable quality and prompt delivery.,5,Positive,0.822,Automotive,Meesho,2024-07-20,2024-07,1,No
REV07431,Average quality. Delivery was on time. Acceptable for the price.,3,Neutral,-0.089,Health,Amazon,2023-02-24,2023-02,1,No
REV07432,Complete waste of money. Quality is appalling.,1,Negative,-0.842,Toys,Myntra,2024-06-23,2024-06,29,Yes
REV07433,Satisfactory. Delivery took longer than expected but product works.,3,Neutral,-0.093,Sports,Flipkart,2023-07-27,2023-07,72,Yes
REV07434,Wonderful purchase. premium quality and prompt delivery.,4,Positive,0.463,Toys,Meesho,2024-10-03,2024-10,10,Yes
REV07435,Decent product. Not the best but not the worst either.,3,Neutral,0.03,Sports,Nykaa,2024-10-25,2024-10,71,Yes
REV07436,Highly disappointing. mediocre packaging and product looks fake.,1,Negative,-0.613,Automotive,Myntra,2024-02-16,2024-02,53,Yes
REV07437,Really bad quality. Product is dreadful and not worth it.,1,Negative,-0.476,Books,Myntra,2024-12-02,2024-12,20,Yes
REV07438,It's fine. Does what it says but nothing extraordinary.,3,Neutral,-0.029,Fashion,Meesho,2023-10-03,2023-10,90,Yes
REV07439,Fantastic! The item is fantastic and exactly what I needed.,5,Positive,0.882,Toys,Myntra,2023-01-27,2023-01,15,No
REV07440,Do not buy! Product quality is awful. Waste of money.,1,Negative,-0.873,Home & Kitchen,Meesho,2024-07-25,2024-07,36,Yes
REV07441,Fantastic! The item is superb and exactly what I needed.,4,Positive,0.344,Home & Kitchen,Flipkart,2024-10-11,2024-10,71,Yes
REV07442,"Excellent! Delivery was quick, product works beautifully.",5,Positive,0.434,Books,Amazon,2024-05-17,2024-05,123,Yes
REV07443,Medium quality. Okay for everyday use.,3,Neutral,-0.087,Home & Kitchen,Amazon,2023-12-17,2023-12,148,Yes
REV07444,Okay packaging. Product condition was acceptable.,3,Neutral,0.02,Beauty,Amazon,2023-09-01,2023-09,147,No
REV07445,Highly recommend! Product is exactly as described. incredible experience.,4,Positive,0.366,Health,Nykaa,2023-09-04,2023-09,109,No
REV07446,Very satisfied. The product is fantastic and works as expected.,4,Positive,0.307,Toys,Meesho,2024-04-28,2024-04,115,Yes
REV07447,"Excellent! Delivery was quick, product works perfectly.",5,Positive,0.478,Home & Kitchen,Myntra,2023-06-09,2023-06,105,Yes
REV07448,Do not buy! Product quality is awful. Waste of money.,1,Negative,-0.142,Home & Kitchen,Amazon,2023-04-23,2023-04,20,Yes
REV07449,Loved it! Product quality is superb. Would recommend to friends.,5,Positive,0.518,Electronics,Flipkart,2023-10-10,2023-10,35,No
REV07450,Terrible experience. Delivery was delayed and product is substandard.,1,Negative,-0.774,Toys,Myntra,2023-06-08,2023-06,145,Yes
REV07451,Satisfactory. Delivery took longer than expected but product works.,3,Neutral,-0.085,Home & Kitchen,Amazon,2024-09-30,2024-09,120,Yes
REV07452,Brilliant product. premium packaging and arrived on time.,5,Positive,0.569,Grocery,Nykaa,2024-09-14,2024-09,48,Yes
REV07453,Complete waste of money. Quality is horrible.,1,Negative,-0.531,Health,Amazon,2023-06-19,2023-06,111,No
REV07454,Product is as described. No complaints but nothing great.,3,Neutral,-0.046,Electronics,Nykaa,2023-01-13,2023-01,142,Yes
REV07455,Terrible! mediocre product quality. Will not buy again.,1,Negative,-0.577,Toys,Amazon,2023-03-19,2023-03,136,Yes
REV07456,Complete waste of money. Quality is mediocre.,2,Negative,-0.745,Electronics,Amazon,2023-02-12,2023-02,81,Yes
REV07457,Worst purchase ever. Product is awful and not as described.,2,Negative,-0.396,Home & Kitchen,Meesho,2023-05-11,2023-05,76,Yes
REV07458,"Excellent! Delivery was quick, product works beautifully.",5,Positive,0.845,Toys,Amazon,2024-10-10,2024-10,56,Yes
REV07459,Amazing product! fantastic build quality. Five stars!,5,Positive,0.428,Home & Kitchen,Myntra,2023-07-12,2023-07,51,No
REV07460,Highly disappointing. pathetic packaging and product looks fake.,1,Negative,-0.63,Fashion,Meesho,2024-03-28,2024-03,73,Yes
REV07461,Fast shipping and the product is premium. Very happy with purchase.,5,Positive,0.501,Beauty,Flipkart,2024-11-20,2024-11,99,Yes
REV07462,Highly recommend! Product is exactly as described. incredible experience.,5,Positive,0.65,Health,Amazon,2024-08-08,2024-08,135,Yes
REV07463,Superb quality! Will definitely buy again. remarkable service overall.,5,Positive,0.476,Health,Myntra,2024-09-23,2024-09,142,Yes
REV07464,Very satisfied. The product is premium and works as expected.,5,Positive,0.858,Books,Amazon,2023-03-13,2023-03,136,Yes
REV07465,Fantastic! The item is premium and exactly what I needed.,4,Positive,0.885,Fashion,Meesho,2024-03-13,2024-03,107,Yes
REV07466,Exceeded my expectations. remarkable packaging and amazing customer support.,5,Positive,0.37,Home & Kitchen,Nykaa,2023-01-31,2023-01,132,Yes
REV07467,Exceeded my expectations. outstanding packaging and amazing customer support.,5,Positive,0.865,Automotive,Amazon,2024-10-30,2024-10,0,Yes
REV07468,Okay purchase. Packaging could be better. Works as expected.,3,Neutral,0.06,Automotive,Nykaa,2024-09-17,2024-09,137,No
REV07469,Absolutely love this product! incredible quality and beautifully delivery.,5,Positive,0.326,Automotive,Amazon,2023-09-09,2023-09,14,No
REV07470,Fast shipping and the product is premium. Very happy with purchase.,5,Positive,0.735,Home & Kitchen,Flipkart,2024-01-23,2024-01,61,Yes
REV07471,Decent product. Not the best but not the worst either.,3,Neutral,-0.023,Health,Myntra,2024-03-15,2024-03,68,Yes
REV07472,Fast shipping and the product is outstanding. Very happy with purchase.,5,Positive,0.666,Toys,Amazon,2024-06-20,2024-06,119,Yes
REV07473,"Excellent! Delivery was quick, product works smoothly.",4,Positive,0.75,Electronics,Meesho,2024-11-29,2024-11,122,Yes
REV07474,Great value for money. Very incredible and durable.,4,Positive,0.391,Health,Meesho,2024-09-08,2024-09,106,Yes
REV07475,Complete waste of money. Quality is pathetic.,1,Negative,-0.97,Fashion,Flipkart,2023-01-12,2023-01,9,Yes
REV07476,Okay purchase. Packaging could be better. Works as expected.,3,Neutral,-0.091,Automotive,Nykaa,2024-01-10,2024-01,41,Yes
REV07477,Great value for money. Very fantastic and durable.,5,Positive,0.732,Grocery,Nykaa,2023-03-06,2023-03,85,No
REV07478,Horrible experience. mediocre service and delivery took forever.,1,Negative,-0.952,Books,Nykaa,2023-12-26,2023-12,101,No
REV07479,Neither impressed nor disappointed. Product is just okay.,3,Neutral,-0.012,Books,Meesho,2023-01-13,2023-01,48,No
REV07480,Awful! Product arrived damaged and support was mediocre.,2,Negative,-0.5,Books,Meesho,2023-02-10,2023-02,113,Yes
REV07481,Frustrated with this purchase. Item is horrible and overpriced.,2,Negative,-0.333,Fashion,Flipkart,2023-02-03,2023-02,49,Yes
REV07482,Poor quality. Item broke within a week. pathetic customer support.,1,Negative,-0.445,Grocery,Amazon,2024-09-18,2024-09,138,Yes
REV07483,Amazing product! outstanding build quality. Five stars!,4,Positive,0.558,Beauty,Myntra,2023-08-26,2023-08,79,Yes
REV07484,Fantastic! The item is remarkable and exactly what I needed.,5,Positive,0.744,Health,Nykaa,2023-12-13,2023-12,70,Yes
REV07485,Worst purchase ever. Product is appalling and not as described.,1,Negative,-0.35,Health,Nykaa,2024-07-08,2024-07,134,Yes
REV07486,Worst purchase ever. Product is pathetic and not as described.,1,Negative,-0.461,Sports,Nykaa,2023-10-19,2023-10,16,No
REV07487,Product is as described. No complaints but nothing great.,3,Neutral,-0.029,Toys,Flipkart,2023-05-13,2023-05,16,Yes
REV07488,Do not buy! Product quality is substandard. Waste of money.,1,Negative,-0.711,Books,Amazon,2023-01-29,2023-01,139,No
REV07489,Okay packaging. Product condition was acceptable.,3,Neutral,-0.005,Electronics,Flipkart,2024-02-24,2024-02,120,No
REV07490,Highly recommend! Product is exactly as described. superb experience.,5,Positive,0.38,Toys,Nykaa,2024-10-21,2024-10,53,No
REV07491,Highly recommend! Product is exactly as described. outstanding experience.,5,Positive,0.667,Grocery,Myntra,2024-03-15,2024-03,57,No
REV07492,Best purchase I've made. superb quality at a great price.,5,Positive,0.815,Fashion,Meesho,2024-12-03,2024-12,81,Yes
REV07493,Fantastic! The item is excellent and exactly what I needed.,5,Positive,0.8,Fashion,Nykaa,2024-04-20,2024-04,130,Yes
REV07494,Awful! Product arrived damaged and support was substandard.,1,Negative,-0.124,Health,Amazon,2023-03-28,2023-03,70,Yes
REV07495,Very bad experience. Product is dreadful and stopped working soon.,2,Negative,-0.598,Automotive,Meesho,2024-02-05,2024-02,52,No
REV07496,Fantastic! The item is premium and exactly what I needed.,5,Positive,0.822,Fashion,Flipkart,2024-07-15,2024-07,115,No
REV07497,Okay purchase. Packaging could be better. Works as expected.,3,Neutral,0.024,Beauty,Myntra,2024-04-27,2024-04,81,Yes
REV07498,Very satisfied. The product is premium and works as expected.,5,Positive,0.638,Health,Amazon,2023-10-28,2023-10,72,Yes
REV07499,Not satisfied at all. substandard product. Expected much better.,1,Negative,-0.885,Books,Nykaa,2023-08-31,2023-08,60,Yes
REV07500,Great value for money. Very excellent and durable.,4,Positive,0.398,Sports,Meesho,2024-11-27,2024-11,15,Yes
REV07501,Very satisfied. The product is incredible and works as expected.,4,Positive,0.642,Toys,Flipkart,2023-12-02,2023-12,8,Yes
REV07502,Very satisfied. The product is outstanding and works as expected.,4,Positive,0.557,Electronics,Nykaa,2024-05-04,2024-05,50,Yes
REV07503,It's fine. Does what it says but nothing extraordinary.,3,Neutral,-0.017,Books,Amazon,2023-01-03,2023-01,127,Yes
REV07504,Terrible experience. Delivery was delayed and product is appalling.,2,Negative,-0.867,Sports,Meesho,2024-09-13,2024-09,25,Yes
REV07505,Do not buy! Product quality is mediocre. Waste of money.,2,Negative,-0.518,Fashion,Flipkart,2024-11-07,2024-11,48,Yes
REV07506,Terrible experience. Delivery was delayed and product is appalling.,2,Negative,-0.257,Automotive,Nykaa,2023-02-22,2023-02,47,Yes
REV07507,Wonderful purchase. premium quality and prompt delivery.,4,Positive,0.315,Fashion,Myntra,2023-06-24,2023-06,53,Yes
REV07508,Medium quality. Okay for everyday use.,3,Neutral,-0.097,Electronics,Flipkart,2023-10-17,2023-10,117,No
REV07509,Wonderful purchase. remarkable quality and prompt delivery.,5,Positive,0.418,Automotive,Nykaa,2024-12-08,2024-12,63,Yes
REV07510,Superb quality! Will definitely buy again. incredible service overall.,4,Positive,0.402,Fashion,Meesho,2023-07-30,2023-07,127,Yes
REV07511,It's fine. Does what it says but nothing extraordinary.,3,Neutral,0.06,Home & Kitchen,Meesho,2023-10-08,2023-10,106,Yes
REV07512,Do not buy! Product quality is mediocre. Waste of money.,2,Negative,-0.57,Fashion,Myntra,2023-06-04,2023-06,30,No
REV07513,Fast shipping and the product is excellent. Very happy with purchase.,4,Positive,0.499,Electronics,Meesho,2023-03-26,2023-03,30,Yes
REV07514,Alright product. Would consider other options next time.,3,Neutral,-0.086,Beauty,Myntra,2023-02-17,2023-02,82,Yes
REV07515,It's fine. Does what it says but nothing extraordinary.,3,Neutral,-0.099,Health,Myntra,2024-11-30,2024-11,16,Yes
REV07516,Highly disappointing. substandard packaging and product looks fake.,1,Negative,-0.913,Sports,Meesho,2024-09-02,2024-09,85,Yes
REV07517,Very disappointed. Product quality is pathetic. Not worth the price.,1,Negative,-0.54,Health,Nykaa,2024-04-27,2024-04,60,Yes
REV07518,Poor quality. Item broke within a week. dreadful customer support.,2,Negative,-0.123,Electronics,Nykaa,2024-03-26,2024-03,141,Yes
REV07519,Superb quality! Will definitely buy again. outstanding service overall.,5,Positive,0.346,Fashion,Flipkart,2023-03-03,2023-03,81,Yes
REV07520,Terrible experience. Delivery was delayed and product is substandard.,1,Negative,-0.316,Home & Kitchen,Myntra,2023-12-25,2023-12,143,Yes
REV07521,Alright product. Would consider other options next time.,3,Neutral,0.05,Fashion,Flipkart,2024-04-28,2024-04,3,Yes
REV07522,Fantastic! The item is excellent and exactly what I needed.,5,Positive,0.828,Fashion,Flipkart,2023-03-12,2023-03,16,Yes
REV07523,Absolutely love this product! excellent quality and smoothly delivery.,5,Positive,0.334,Health,Meesho,2023-05-21,2023-05,120,Yes
REV07524,Product is as described. No complaints but nothing great.,3,Neutral,0.041,Grocery,Nykaa,2024-04-25,2024-04,6,Yes
REV07525,Outstanding experience from order to delivery. superb service!,5,Positive,0.463,Books,Myntra,2024-08-31,2024-08,139,Yes
REV07526,"Excellent! Delivery was quick, product works efficiently.",4,Positive,0.539,Grocery,Amazon,2023-11-03,2023-11,125,No
REV07527,Fast shipping and the product is top-notch. Very happy with purchase.,5,Positive,0.783,Books,Flipkart,2023-09-16,2023-09,38,Yes
REV07528,Frustrated with this purchase. Item is appalling and overpriced.,1,Negative,-0.271,Fashion,Myntra,2024-10-11,2024-10,136,No
REV07529,Very satisfied. The product is superb and works as expected.,5,Positive,0.742,Books,Myntra,2024-02-02,2024-02,50,Yes
REV07530,Awful! Product arrived damaged and support was pathetic.,1,Negative,-0.745,Sports,Amazon,2023-05-19,2023-05,28,Yes
REV07531,"Excellent! Delivery was quick, product works efficiently.",4,Positive,0.347,Health,Meesho,2024-06-18,2024-06,61,Yes
REV07532,Poor quality. Item broke within a week. horrible customer support.,2,Negative,-0.911,Home & Kitchen,Myntra,2024-11-06,2024-11,142,No
REV07533,Complete waste of money. Quality is dreadful.,2,Negative,-0.829,Health,Meesho,2024-02-02,2024-02,45,Yes
REV07534,Medium quality. Okay for everyday use.,3,Neutral,0.055,Automotive,Myntra,2024-01-14,2024-01,9,No
REV07535,Fantastic! The item is fantastic and exactly what I needed.,4,Positive,0.314,Automotive,Myntra,2024-11-28,2024-11,114,Yes
REV07536,Very satisfied. The product is top-notch and works as expected.,5,Positive,0.779,Grocery,Amazon,2024-08-31,2024-08,23,Yes
REV07537,Really bad quality. Product is horrible and not worth it.,2,Negative,-0.199,Grocery,Amazon,2023-05-17,2023-05,94,Yes
REV07538,Complete waste of money. Quality is pathetic.,1,Negative,-0.228,Toys,Flipkart,2023-02-18,2023-02,106,Yes
REV07539,Awful! Product arrived damaged and support was horrible.,1,Negative,-0.178,Automotive,Flipkart,2023-09-09,2023-09,8,Yes
REV07540,Very bad experience. Product is appalling and stopped working soon.,1,Negative,-0.929,Sports,Myntra,2024-08-08,2024-08,19,Yes
REV07541,Brilliant product. excellent packaging and arrived on time.,4,Positive,0.792,Grocery,Flipkart,2023-02-27,2023-02,98,No
REV07542,Amazing product! outstanding build quality. Five stars!,4,Positive,0.97,Grocery,Amazon,2023-10-13,2023-10,145,No
REV07543,Do not buy! Product quality is terrible. Waste of money.,1,Negative,-0.611,Health,Flipkart,2023-08-27,2023-08,91,Yes
REV07544,Fast shipping and the product is incredible. Very happy with purchase.,5,Positive,0.611,Grocery,Meesho,2023-12-13,2023-12,131,Yes
REV07545,Fantastic! The item is excellent and exactly what I needed.,5,Positive,0.594,Toys,Myntra,2023-11-25,2023-11,62,Yes
REV07546,Highly disappointing. terrible packaging and product looks fake.,1,Negative,-0.353,Health,Flipkart,2023-07-23,2023-07,135,No
REV07547,Brilliant product. remarkable packaging and arrived on time.,5,Positive,0.933,Books,Flipkart,2024-09-12,2024-09,90,Yes
REV07548,Highly recommend! Product is exactly as described. fantastic experience.,5,Positive,0.991,Home & Kitchen,Nykaa,2023-09-10,2023-09,150,Yes
REV07549,"Excellent! Delivery was quick, product works perfectly.",5,Positive,0.641,Fashion,Nykaa,2023-03-19,2023-03,110,Yes
REV07550,Frustrated with this purchase. Item is substandard and overpriced.,2,Negative,-0.828,Toys,Meesho,2024-10-04,2024-10,19,Yes
REV07551,Okay purchase. Packaging could be better. Works as expected.,3,Neutral,-0.089,Automotive,Myntra,2023-08-12,2023-08,15,Yes
REV07552,Terrible! mediocre product quality. Will not buy again.,2,Negative,-0.774,Fashion,Nykaa,2024-09-20,2024-09,50,Yes
REV07553,Very bad experience. Product is dreadful and stopped working soon.,1,Negative,-0.334,Fashion,Nykaa,2023-12-01,2023-12,84,Yes
REV07554,Poor quality. Item broke within a week. dreadful customer support.,2,Negative,-0.726,Toys,Nykaa,2023-01-27,2023-01,62,Yes
REV07555,Highly recommend! Product is exactly as described. superb experience.,5,Positive,0.641,Books,Myntra,2024-11-15,2024-11,134,Yes
REV07556,Wonderful purchase. outstanding quality and prompt delivery.,5,Positive,0.866,Health,Myntra,2024-06-27,2024-06,145,Yes
REV07557,Best purchase I've made. excellent quality at a great price.,5,Positive,0.534,Toys,Meesho,2023-12-25,2023-12,124,Yes
REV07558,Great value for money. Very outstanding and durable.,4,Positive,0.326,Beauty,Myntra,2023-09-03,2023-09,118,Yes
REV07559,Best purchase I've made. remarkable quality at a great price.,4,Positive,0.398,Electronics,Myntra,2024-10-03,2024-10,138,Yes
REV07560,Frustrated with this purchase. Item is horrible and overpriced.,2,Negative,-0.757,Books,Flipkart,2024-03-08,2024-03,116,No
REV07561,Frustrated with this purchase. Item is dreadful and overpriced.,1,Negative,-0.163,Electronics,Amazon,2024-04-04,2024-04,62,Yes
REV07562,"Excellent! Delivery was quick, product works perfectly.",5,Positive,0.714,Fashion,Meesho,2024-08-23,2024-08,144,No
REV07563,Fast shipping and the product is remarkable. Very happy with purchase.,5,Positive,0.772,Fashion,Amazon,2023-08-10,2023-08,129,Yes
